"char_id","char_name","uni_id","uni_name","question","personality","avg_rating","rank","rating_sd","number_ratings"
"HP20","Remus Lupin","HP","Harry Potter","contrarian/yes-man","yes-man",59.4,374,29.6,25
"HP20","Remus Lupin","HP","Harry Potter","joyful/miserable","miserable",59.3,940,25.3,117
"HP20","Remus Lupin","HP","Harry Potter","permanent/transient","transient",59.2,423,30.9,156
"HP20","Remus Lupin","HP","Harry Potter","distant/touchy-feely","distant",59.2,834,31.2,52
"HP20","Remus Lupin","HP","Harry Potter","hurried/leisurely","hurried",59.1,819,26.1,389
"HP20","Remus Lupin","HP","Harry Potter","tame/wild","wild",59.1,984,26.8,336
"HP20","Remus Lupin","HP","Harry Potter","autistic/neurotypical","neurotypical",59,1293,27.7,303
"HP20","Remus Lupin","HP","Harry Potter","assertive/passive","assertive",58.8,1246,25.7,307
"HP20","Remus Lupin","HP","Harry Potter","main character/side character","side character",58.8,806,31.4,39
"HP20","Remus Lupin","HP","Harry Potter","hypochondriac/stoic","stoic",58.7,898,28,34
"HP20","Remus Lupin","HP","Harry Potter","cryptic/straightforward","cryptic",58.6,286,29.6,369
"HP20","Remus Lupin","HP","Harry Potter","self-destructive/self-improving","self-destructive",58.6,783,29.1,52
"HP20","Remus Lupin","HP","Harry Potter","moody/stable","moody",58.5,1098,27.7,323
"HP20","Remus Lupin","HP","Harry Potter","mischievous/well behaved","mischievous",58.5,955,28.2,349
"HP20","Remus Lupin","HP","Harry Potter","philosophical/real","philosophical",58.4,328,28.1,264
"HP20","Remus Lupin","HP","Harry Potter","glad/mad","glad",58.4,598,28.1,109
"HP20","Remus Lupin","HP","Harry Potter","lenient/strict","lenient",58.3,676,24.8,343
"HP20","Remus Lupin","HP","Harry Potter","circular/linear","circular",58.3,536,30.8,46
"HP20","Remus Lupin","HP","Harry Potter","armoured/vulnerable","armoured",58.2,1030,28,329
"HP20","Remus Lupin","HP","Harry Potter","resigned/resistant","resistant",58,1385,28.8,300
"HP20","Remus Lupin","HP","Harry Potter","charming/trusting","trusting",57.9,604,30.1,321
"HP20","Remus Lupin","HP","Harry Potter","emancipated/enslaved","enslaved",57.7,293,29.1,271
"HP20","Remus Lupin","HP","Harry Potter","frenzied/sleepy","frenzied",57.7,1513,24.7,54
"HP20","Remus Lupin","HP","Harry Potter","abstract/concrete","abstract",57.6,551,28.7,133
"HP20","Remus Lupin","HP","Harry Potter","proper/scandalous","proper",57.5,785,27.5,317
"HP20","Remus Lupin","HP","Harry Potter","minimalist/pack rat","minimalist",57.5,803,30.6,103
"HP20","Remus Lupin","HP","Harry Potter","cultured/rustic","cultured",57.5,1017,31.4,35
"HP20","Remus Lupin","HP","Harry Potter","repetitive/varied","varied",57.4,421,27.5,158
"HP20","Remus Lupin","HP","Harry Potter","kinky/vanilla","kinky",57.2,788,29.8,289
"HP20","Remus Lupin","HP","Harry Potter","fire/water","water",57.2,574,32.4,73
"HP20","Remus Lupin","HP","Harry Potter","eastern/western","western",57.1,1217,31.8,154
"HP20","Remus Lupin","HP","Harry Potter","masochistic/pain-avoidant","pain-avoidant",57.1,663,28.9,52
"HP20","Remus Lupin","HP","Harry Potter","🤔/🤫","🤫",56.8,440,33.5,110
"HP20","Remus Lupin","HP","Harry Potter","gatherer/hunter","hunter",56.8,928,32.1,66
"HP20","Remus Lupin","HP","Harry Potter","skeptical/spiritual","skeptical",56.7,1280,30.3,291
"HP20","Remus Lupin","HP","Harry Potter","always down/picky","always down",56.7,491,26.3,36
"HP20","Remus Lupin","HP","Harry Potter","formal/intimate","intimate",56.5,823,27.7,178
"HP20","Remus Lupin","HP","Harry Potter","hedonist/monastic","monastic",56.4,529,27.7,100
"HP20","Remus Lupin","HP","Harry Potter","Coke/Pepsi","Coke",56.3,657,35.3,73
"HP20","Remus Lupin","HP","Harry Potter","factual/poetic","poetic",56.2,634,28.5,62
"HP20","Remus Lupin","HP","Harry Potter","proactive/reactive","proactive",56.2,537,29.9,32
"HP20","Remus Lupin","HP","Harry Potter","muddy/washed","muddy",56.2,538,26.8,41
"HP20","Remus Lupin","HP","Harry Potter","awkward/charming","charming",56,1118,28.6,346
"HP20","Remus Lupin","HP","Harry Potter","highbrow/lowbrow","highbrow",56,1094,28.6,296
"HP20","Remus Lupin","HP","Harry Potter","bossy/meek","meek",55.8,482,24.8,353
"HP20","Remus Lupin","HP","Harry Potter","playful/shy","shy",55.8,392,27.7,332
"HP20","Remus Lupin","HP","Harry Potter","comedic/dramatic","dramatic",55.6,1255,30.2,67
"HP20","Remus Lupin","HP","Harry Potter","💃/🧕","🧕",55.4,493,30.3,167
"HP20","Remus Lupin","HP","Harry Potter","geriatric/vibrant","vibrant",55.4,1280,28.9,52
"HP20","Remus Lupin","HP","Harry Potter","innocent/jaded","jaded",55.3,1216,31.7,42
"HP20","Remus Lupin","HP","Harry Potter","chosen one/everyman","everyman",55.2,689,29.8,39
"HP20","Remus Lupin","HP","Harry Potter","folksy/presidential","folksy",55.1,769,30.4,51
"HP20","Remus Lupin","HP","Harry Potter","bold/shy","bold",55,1613,29.8,307
"HP20","Remus Lupin","HP","Harry Potter","exuberant/subdued","subdued",55,634,29.2,51
"HP20","Remus Lupin","HP","Harry Potter","alpha/beta","alpha",54.9,1140,30.2,314
"HP20","Remus Lupin","HP","Harry Potter","blacksmith/tailor","tailor",54.9,1121,30.7,59
"HP20","Remus Lupin","HP","Harry Potter","never cries/often crying","never cries",54.9,1023,27.6,41
"HP20","Remus Lupin","HP","Harry Potter","melee/ranged","ranged",54.8,972,30.4,46
"HP20","Remus Lupin","HP","Harry Potter","cannibal/vegan","cannibal",54.7,799,32.7,35
"HP20","Remus Lupin","HP","Harry Potter","neutral/opinionated","opinionated",54.7,1689,28.6,76
"HP20","Remus Lupin","HP","Harry Potter","extreme/moderate","moderate",54.5,611,28.5,290
"HP20","Remus Lupin","HP","Harry Potter","high-tech/low-tech","low-tech",54.4,876,27.4,244
"HP20","Remus Lupin","HP","Harry Potter","claustrophobic/spelunker","claustrophobic",54.4,497,27.7,49
"HP20","Remus Lupin","HP","Harry Potter","forward-thinking/stuck-in-the-past","forward-thinking",54.4,978,28.4,70
"HP20","Remus Lupin","HP","Harry Potter","analysis/common sense","analysis",54.4,1008,30.6,42
"HP20","Remus Lupin","HP","Harry Potter","cheesy/chic","cheesy",54.4,930,28.3,37
"HP20","Remus Lupin","HP","Harry Potter","communal/individualist","communal",54.2,597,31.9,82
"HP20","Remus Lupin","HP","Harry Potter","intense/lighthearted","intense",54.2,1288,29.9,54
"HP20","Remus Lupin","HP","Harry Potter","ferocious/pacifist","pacifist",54.1,672,29.7,298
"HP20","Remus Lupin","HP","Harry Potter","animalistic/human","animalistic",54,433,29.1,305
"HP20","Remus Lupin","HP","Harry Potter","🧐/😎","🧐",54,804,33.6,131
"HP20","Remus Lupin","HP","Harry Potter","deep/epic","deep",54,805,33,64
"HP20","Remus Lupin","HP","Harry Potter","flirtatious/prudish","prudish",54,779,28.6,39
"HP20","Remus Lupin","HP","Harry Potter","dominant/submissive","dominant",53.9,1264,28,341
"HP20","Remus Lupin","HP","Harry Potter","sensitive/thick-skinned","thick-skinned",53.9,951,29.1,321
"HP20","Remus Lupin","HP","Harry Potter","centrist/radical","centrist",53.9,706,30.9,29
"HP20","Remus Lupin","HP","Harry Potter","🐴/🦄","🦄",53.8,721,34.8,123
"HP20","Remus Lupin","HP","Harry Potter","awkward/suspicious","suspicious",53.7,1207,27.8,379
"HP20","Remus Lupin","HP","Harry Potter","bold/serious","serious",53.6,786,30.3,341
"HP20","Remus Lupin","HP","Harry Potter","objective/subjective","objective",53.5,770,28,84
"HP20","Remus Lupin","HP","Harry Potter","'left-brained'/'right-brained'","'left-brained'",53.4,634,28.6,215
"HP20","Remus Lupin","HP","Harry Potter","feisty/gracious","gracious",53.4,490,29.1,294
"HP20","Remus Lupin","HP","Harry Potter","😀/😭","😭",53.4,874,31.8,118
"HP20","Remus Lupin","HP","Harry Potter","ADHD/OCD","ADHD",53.4,652,32.2,53
"HP20","Remus Lupin","HP","Harry Potter","queer/straight","straight",53.3,1481,33.2,168
"HP20","Remus Lupin","HP","Harry Potter","optimistic/pessimistic","pessimistic",53.2,902,29,311
"HP20","Remus Lupin","HP","Harry Potter","child free/pronatalist","pronatalist",53.2,552,29.5,279
"HP20","Remus Lupin","HP","Harry Potter","edgy/politically correct","edgy",53.1,1060,29.3,348
"HP20","Remus Lupin","HP","Harry Potter","bashful/exhibitionist","bashful",53.1,578,33,63
"HP20","Remus Lupin","HP","Harry Potter","🥳/🥴","🥴",52.9,1078,29,112
"HP20","Remus Lupin","HP","Harry Potter","empirical/theoretical","theoretical",52.5,584,29.8,304
"HP20","Remus Lupin","HP","Harry Potter","machiavellian/transparent","transparent",52.4,929,29.1,35
"HP20","Remus Lupin","HP","Harry Potter","chaotic/orderly","orderly",52,1018,28.3,326
"HP20","Remus Lupin","HP","Harry Potter","luddite/technophile","luddite",52,981,27.4,263
"HP20","Remus Lupin","HP","Harry Potter","🐀/🐘","🐘",52,942,32.7,182
"HP20","Remus Lupin","HP","Harry Potter","libertarian/socialist","socialist",51.9,646,33.7,299
"HP20","Remus Lupin","HP","Harry Potter","fresh/stinky","fresh",51.9,1358,28.5,181
"HP20","Remus Lupin","HP","Harry Potter","orange/purple","purple",51.8,958,32.7,267
"HP20","Remus Lupin","HP","Harry Potter","anxious/calm","anxious",51.8,1173,28.9,336
"HP20","Remus Lupin","HP","Harry Potter","mild/spicy","spicy",51.8,1238,30.3,320
"HP20","Remus Lupin","HP","Harry Potter","pensive/serene","serene",51.6,255,27,46
"HP20","Remus Lupin","HP","Harry Potter","fast-talking/slow-talking","slow-talking",51.4,670,28.5,61
"HP20","Remus Lupin","HP","Harry Potter","fighter/lover","lover",51.4,972,30.5,73
"HP20","Remus Lupin","HP","Harry Potter","monochrome/multicolored","monochrome",51.3,995,33.5,91
"HP20","Remus Lupin","HP","Harry Potter","asexual/sexual","sexual",51.3,1365,32.1,63
"HP20","Remus Lupin","HP","Harry Potter","aloof/obsessed","obsessed",51.2,1469,26,346
"HP20","Remus Lupin","HP","Harry Potter","suspicious/trusting","trusting",51,861,31,355
"HP20","Remus Lupin","HP","Harry Potter","avant-garde/classical","avant-garde",50.1,835,30.6,89
"HP20","Remus Lupin","HP","Harry Potter","focused on the future/focused on the present","focused on the future",50.8,884,29.7,317
"HP20","Remus Lupin","HP","Harry Potter","confident/insecure","insecure",50.2,598,29.3,347
"HP20","Remus Lupin","HP","Harry Potter","🤐/😜","😜",50.8,944,30.8,113
"HP20","Remus Lupin","HP","Harry Potter","oxymoron/tautology","oxymoron",50.8,1333,30.5,21
"HP20","Remus Lupin","HP","Harry Potter","biased/impartial","impartial",50.6,400,27.5,308
"HP27","Dobby","HP","Harry Potter","short/tall","short",94.7,11,13.7,441
"HP27","Dobby","HP","Harry Potter","emotional/unemotional","emotional",93.9,18,7.8,37
"HP27","Dobby","HP","Harry Potter","devoted/unfaithful","devoted",93.4,49,16.8,38
"HP27","Dobby","HP","Harry Potter","loyal/traitorous","loyal",92.3,127,15.9,349
"HP27","Dobby","HP","Harry Potter","cruel/kind","kind",92,77,13.5,400
"HP27","Dobby","HP","Harry Potter","love-focused/money-focused","love-focused",91.1,70,16.1,42
"HP27","Dobby","HP","Harry Potter","entitled/grateful","grateful",90.9,10,17,56
"HP27","Dobby","HP","Harry Potter","oppressed/privileged","oppressed",90.6,12,17.9,68
"HP27","Dobby","HP","Harry Potter","soulful/soulless","soulful",90.4,74,18.4,115
"HP27","Dobby","HP","Harry Potter","diligent/lazy","diligent",89.8,312,14.3,374
"HP27","Dobby","HP","Harry Potter","low self esteem/narcissistic","low self esteem",89.8,8,13.6,72
"HP27","Dobby","HP","Harry Potter","giving/receiving","giving",89.7,19,14.3,53
"HP27","Dobby","HP","Harry Potter","anxious/calm","anxious",89.5,39,15.1,358
"HP27","Dobby","HP","Harry Potter","genuine/sarcastic","genuine",89.1,36,17.6,338
"HP27","Dobby","HP","Harry Potter","arrogant/humble","humble",88.9,28,18.4,358
"HP27","Dobby","HP","Harry Potter","heroic/villainous","heroic",88.9,157,16.5,359
"HP27","Dobby","HP","Harry Potter","expressive/monotone","expressive",88.6,104,10.8,35
"HP27","Dobby","HP","Harry Potter","trash/treasure","treasure",88.2,139,20.1,158
"HP27","Dobby","HP","Harry Potter","altruistic/selfish","altruistic",88,34,18.8,377
"HP27","Dobby","HP","Harry Potter","captain/first-mate","first-mate",86.9,52,19.6,405
"HP27","Dobby","HP","Harry Potter","egalitarian/racist","egalitarian",86.8,303,17,112
"HP27","Dobby","HP","Harry Potter","persistent/quitter","persistent",86.4,627,21.4,155
"HP27","Dobby","HP","Harry Potter","asexual/sexual","asexual",86.2,28,23.8,61
"HP27","Dobby","HP","Harry Potter","😇/😈","😇",86,78,19.7,126
"HP27","Dobby","HP","Harry Potter","manicured/scruffy","scruffy",85.9,83,18.4,388
"HP27","Dobby","HP","Harry Potter","bourgeoisie/proletariat","proletariat",85.8,25,26.3,261
"HP27","Dobby","HP","Harry Potter","cold/warm","warm",85.6,121,19.1,351
"HP27","Dobby","HP","Harry Potter","debased/pure","pure",85.6,50,19.8,371
"HP27","Dobby","HP","Harry Potter","blue-collar/ivory-tower","blue-collar",85.2,65,25.6,280
"HP27","Dobby","HP","Harry Potter","bitter/sweet","sweet",85,104,18.5,335
"HP27","Dobby","HP","Harry Potter","fantastical/realistic","fantastical",85,80,19,51
"HP27","Dobby","HP","Harry Potter","poor/rich","poor",84.9,50,26.4,314
"HP27","Dobby","HP","Harry Potter","salacious/wholesome","wholesome",84.7,105,21.7,133
"HP27","Dobby","HP","Harry Potter","generous/stingy","generous",84.7,110,23.4,74
"HP27","Dobby","HP","Harry Potter","extraordinary/mundane","extraordinary",84.4,199,21.7,361
"HP27","Dobby","HP","Harry Potter","relaxed/tense","tense",84.1,278,20,352
"HP27","Dobby","HP","Harry Potter","plays hard/works hard","works hard",83.6,215,23.4,381
"HP27","Dobby","HP","Harry Potter","gatherer/hunter","gatherer",83.6,70,18,61
"HP27","Dobby","HP","Harry Potter","flower child/goth","flower child",83.6,193,24.3,32
"HP27","Dobby","HP","Harry Potter","🌟/💩","🌟",83.1,343,25.1,147
"HP27","Dobby","HP","Harry Potter","motivated/unmotivated","motivated",83,755,22.6,48
"HP27","Dobby","HP","Harry Potter","still/twitchy","twitchy",82.9,138,19.7,86
"HP27","Dobby","HP","Harry Potter","demure/vain","demure",82.6,20,21.4,316
"HP27","Dobby","HP","Harry Potter","bored/interested","interested",82.6,121,17.5,69
"HP27","Dobby","HP","Harry Potter","nurturing/poisonous","nurturing",82.2,212,20.4,157
"HP27","Dobby","HP","Harry Potter","emotional/logical","emotional",82.1,158,21,337
"HP27","Dobby","HP","Harry Potter","frugal/lavish","frugal",81.9,57,25,341
"HP27","Dobby","HP","Harry Potter","cannibal/vegan","vegan",81.9,82,23.8,49
"HP27","Dobby","HP","Harry Potter","active/slothful","active",81.8,513,20.7,306
"HP27","Dobby","HP","Harry Potter","slacker/workaholic","workaholic",81.8,596,24.1,102
"HP27","Dobby","HP","Harry Potter","competitive/cooperative","cooperative",81.8,78,24.4,348
"HP27","Dobby","HP","Harry Potter","bad boy/white knight","white knight",81.8,202,22.9,51
"HP27","Dobby","HP","Harry Potter","dominant/submissive","submissive",81.6,91,24.5,381
"HP27","Dobby","HP","Harry Potter","respectful/rude","respectful",81.3,255,22.8,356
"HP27","Dobby","HP","Harry Potter","devout/heathen","devout",81.2,55,25.5,330
"HP27","Dobby","HP","Harry Potter","perceptive/unobservant","perceptive",81.2,592,18.5,59
"HP27","Dobby","HP","Harry Potter","expressive/stoic","expressive",81,240,24.3,337
"HP27","Dobby","HP","Harry Potter","important/irrelevant","important",81,610,25.2,214
"HP27","Dobby","HP","Harry Potter","jock/nerd","nerd",80.6,359,20.4,324
"HP27","Dobby","HP","Harry Potter","cunning/honorable","honorable",80.6,167,23.9,382
"HP27","Dobby","HP","Harry Potter","🥰/🙃","🥰",80.5,84,29,196
"HP27","Dobby","HP","Harry Potter","folksy/presidential","folksy",80.3,93,24.8,48
"HP27","Dobby","HP","Harry Potter","hard/soft","soft",80.3,141,20.7,105
"HP27","Dobby","HP","Harry Potter","normal/weird","weird",80.2,250,21.9,383
"HP27","Dobby","HP","Harry Potter","thick/thin","thin",80.2,97,25.3,263
"HP27","Dobby","HP","Harry Potter","dramatic/no-nonsense","dramatic",80.2,220,23.3,187
"HP27","Dobby","HP","Harry Potter","complimentary/insulting","complimentary",80.2,166,25.2,118
"HP27","Dobby","HP","Harry Potter","one-faced/two-faced","one-faced",80.1,341,27,90
"HP27","Dobby","HP","Harry Potter","angelic/demonic","angelic",80,223,21.3,393
"HP27","Dobby","HP","Harry Potter","feminist/sexist","feminist",80,479,23.3,138
"HP27","Dobby","HP","Harry Potter","👨‍🚀/🧙","🧙",79.9,105,26.2,202
"HP27","Dobby","HP","Harry Potter","hurried/leisurely","hurried",79.8,69,21.5,390
"HP27","Dobby","HP","Harry Potter","apathetic/curious","curious",79.7,241,23.5,354
"HP27","Dobby","HP","Harry Potter","empath/psychopath","empath",79.6,317,25.3,75
"HP27","Dobby","HP","Harry Potter","accepting/judgemental","accepting",79.6,169,25.3,264
"HP27","Dobby","HP","Harry Potter","rhythmic/stuttering","stuttering",79.1,38,21.7,63
"HP27","Dobby","HP","Harry Potter","dispassionate/romantic","romantic",79,350,18.4,60
"HP27","Dobby","HP","Harry Potter","angry/good-humored","good-humored",78.8,277,20.6,363
"HP27","Dobby","HP","Harry Potter","glad/mad","glad",78.5,123,24.6,134
"HP27","Dobby","HP","Harry Potter","hard/soft","soft",78.4,176,23.4,315
"HP27","Dobby","HP","Harry Potter","arcane/mainstream","arcane",78.3,152,24.1,298
"HP27","Dobby","HP","Harry Potter","bossy/meek","meek",78.3,91,25,377
"HP27","Dobby","HP","Harry Potter","crafty/scholarly","crafty",78.3,257,21.4,432
"HP27","Dobby","HP","Harry Potter","businesslike/chivalrous","chivalrous",78.2,99,25.7,71
"HP27","Dobby","HP","Harry Potter","🤣/😊","😊",78.1,217,25.2,133
"HP27","Dobby","HP","Harry Potter","slovenly/stylish","slovenly",78,102,25.3,357
"HP27","Dobby","HP","Harry Potter","alpha/beta","beta",78,173,26.8,320
"HP27","Dobby","HP","Harry Potter","city-slicker/country-bumpkin","country-bumpkin",78,125,23.3,112
"HP27","Dobby","HP","Harry Potter","frenzied/sleepy","frenzied",78,362,20.7,42
"HP27","Dobby","HP","Harry Potter","never cries/often crying","often crying",77.9,138,24.1,42
"HP27","Dobby","HP","Harry Potter","distant/touchy-feely","touchy-feely",77.9,138,20.4,47
"HP27","Dobby","HP","Harry Potter","innocent/jaded","innocent",77.6,102,25.2,38
"HP27","Dobby","HP","Harry Potter","🎨/🏀","🎨",77.6,502,23.2,65
"HP27","Dobby","HP","Harry Potter","🙅‍♂️/🙋‍♂️","🙋‍♂️",77.5,151,27.1,127
"HP27","Dobby","HP","Harry Potter","aloof/obsessed","obsessed",77.4,266,27,351
"HP27","Dobby","HP","Harry Potter","sensitive/thick-skinned","sensitive",77.4,146,26.2,321
"HP27","Dobby","HP","Harry Potter","forgiving/vengeful","forgiving",77.2,251,27.1,307
"HP27","Dobby","HP","Harry Potter","antagonist/protagonist","protagonist",77.2,553,24.6,40
"HP27","Dobby","HP","Harry Potter","charismatic/uninspiring","charismatic",77.1,603,24.4,299
"HP27","Dobby","HP","Harry Potter","💔/💝","💝",77,199,32.4,222
"HP27","Dobby","HP","Harry Potter","high-tech/low-tech","low-tech",76.8,201,28,322
"HP27","Dobby","HP","Harry Potter","refined/rugged","rugged",76.5,242,23.6,360
"HP27","Dobby","HP","Harry Potter","deep/shallow","deep",76.5,300,25.2,147
"HP27","Dobby","HP","Harry Potter","genocidal/not genocidal","not genocidal",76.5,603,30.2,36
"HP27","Dobby","HP","Harry Potter","🐴/🦄","🦄",76.4,201,30.9,134
